,noun
10100,白ごま
10101,油
10102,特製
10103,タレ
10104,最高
10105,和牛
10106,ハラミステーキ
10107,串
10108,脂
10109,ハラミ
10110,食べ物
10111,丁寧
10112,雑
10113,接客
10114,気分
10115,北海道
10116,仲間
10117,キツ
10118,キツ
10119,会計
10120,千
10121,場所
10122,的
10123,穴場
10124,多く
10125,常連
10126,テーブル
10127,店
10128,渋谷
10129,鶏
10130,焼鳥
10131,今回
10132,渋谷
10133,鶏
10134,ー
10135,焼鳥
10136,大切
10137,昔
10138,有吉
10139,氏
10140,恥
10141,大切
10142,平日
10143,夜
10144,店
10145,満席
10146,自分
10147,今回
10148,白レバー
10149,砂肝
10150,プチトマト
10151,カシラ
10152,手羽先
10153,山芋
10154,ステック
10155,揚げ
10156,チーズ
10157,生
10158,チキン南蛮
10159,巻き巻
10160,玉子
10161,トマト
10162,ラインナップ
10163,全体的
10164,濃いめ
10165,味付け
10166,感じ
10167,個人的
10168,チキン南蛮
10169,巻き
10170,好き
10171,味付け
10172,ジャンク
10173,感
10174,一緒
10175,店員
10176,対応
10177,残念
10178,喫煙
10179,可
10180,席
10181,煙
10182,利用
10183,条件
10184,平日
10185,夜
10186,予約
10187,店
10188,満席
10189,大山
10190,鶏
10191,ブランド
10192,鶏
10193,焼鳥
10194,期待
10195,居酒屋
10196,喫煙
10197,可
10198,店
10199,私
10200,苦手
10201,入口
10202,側
10203,気
10204,トイレ
10205,時
10206,口
10207,ドア
10208,変
10209,匂い
10210,気
10211,リバウンド
10212,予防
10213,期間
10214,病みつき
10215,番
10216,人受け
10217,味付け
10218,タレ
10219,香り
10220,ハイボール
10221,山芋
10222,ステック
10223,揚げ
10224,青のり
10225,風味
10226,チーズ
10227,布団
10228,巻き巻
10229,玉子
10230,浅草
10231,玉子焼き
10232,大判
10233,味付け
10234,薄め
10235,体
10236,モナカアイス
10237,塩キャラメル
10238,味
10239,腹いっぱい
10240,別
10241,腹
10242,アイス
10243,友人
10244,相談
10245,隠れ
10246,房
10247,池袋店
10248,予約
10249,人気
10250,個室
10251,モエ
10252,グラス
10253,乾杯
10254,玉子豆腐
10255,アサリ
10256,味
10257,玉子豆腐
10258,味
10259,アサリ
10260,冷
10261,製
10262,海宝
10263,茶碗蒸し
10264,味
10265,茶碗蒸し
10266,サーモン
10267,イクラ
10268,ウニ
10269,豆乳
10270,イクラ
10271,塩分
10272,アクセント
10273,私
10274,豆乳
10275,方
10276,好み
10277,米粉
10278,レンコンホクホク
10279,カリカリ
10280,レンコン
10281,米粉
10282,サクサク
10283,感
10284,会津
10285,純米大吟醸
10286,味わい
10287,松前漬け
10288,日本酒
10289,スズキ
10290,煮付け
10291,上品
10292,味付け
10293,スズキ
10294,大根
10295,シイタケ
10296,旬の食材
10297,料理
10298,周り
10299,気
10300,話
10301,個室
10302,オススメ
10303,全体的
10304,味付け
10305,最近
10306,味付け
10307,苦手
10308,私
10309,池袋
10310,東口
10311,徒歩
10312,店
10313,個室
10314,席
10315,店
10316,カップル
10317,感じ
10318,個室
10319,安心
10320,食事
10321,鮪
10322,タルタル
10323,野菜
10324,チップ
10325,商品画像
10326,メニュー
10327,表
10328,鮪
10329,揚げ物
10330,タルタルソース
10331,勝手
10332,ネギトロ
10333,大根
10334,キャビア
10335,野菜
10336,チップス
10337,松坂
10338,牛
10339,コロッケ
10340,松阪牛
10341,感
10342,コロッケ
10343,岩手県
10344,産
10345,岩中
10346,豚ロース
10347,塩麹
10348,グリル
10349,時間
10350,部位
10351,豚肉
10352,写真
10353,旨味
10354,松坂
10355,牛
10356,牛
10357,土鍋
10358,黒
10359,七味
10360,山葵
10361,案内
10362,笑
10363,松阪牛
10364,油
10365,米
10366,感じ
10367,全体的
10368,デート
10369,オススメ
10370,個室
10371,席
10372,店
10373,邪魔
10374,雰囲気
10375,店員
10376,皆んな
10377,清潔感
10378,感じ
10379,簡単
10380,料理
10381,説明
10382,丁寧
10383,カニクリームコロッケ
10384,注文
10385,タルタルソース
10386,チップス
10387,カニクリームコロッケ
10388,初
10389,中身
10390,衣
10391,肉じゃが
10392,皿
10393,グラス
10394,接客
10395,リピ
10396,決定
10397,天ぷら
10398,ランチ
10399,往訪
10400,夜
10401,串
10402,天ぷら
10403,様
10404,ランチ
10405,ランチ
10406,串
10407,天ぷら
10408,残念
10409,天丼
10410,天ぷら
10411,定食
10412,天
10413,定食
10414,セット
10415,天丼
10416,他
10417,メニュー
10418,天丼
10419,天丼
10420,他
10421,人
10422,私
10423,天ぷら
10424,飯
10425,注文
10426,天ぷら
10427,注文
10428,漬物
10429,天丼
10430,配膳
10431,天ぷら
10432,飯
10433,甘塩
10434,大根おろし
10435,タルタルソース
10436,天つゆ
10437,タルタルソース
10438,天
10439,店員
10440,天ぷら
10441,登場
10442,エビ
10443,天
10444,舞茸
10445,半熟
10446,天ぷら
10447,組み合わせ
10448,好き
10449,ー
10450,衣
10451,薄め
10452,塩
10453,天つゆ
10454,天ぷら
10455,タルタルソース
10456,絶妙
10457,単品
10458,定食
10459,天ぷら
10460,最後
10461,天丼
10462,風
10463,丼
10464,完
10465,食
10466,初
10467,訪問
10468,天婦羅
10469,カジュアル
10470,ハンバーグ
10471,山本
10472,系列
10473,予約
10474,カウンター
10475,我慢
10476,店
10477,オシボリ
10478,名前
10479,下敷き
10480,ビール
10481,天婦羅
10482,食材
10483,和牛
10484,土手
10485,煮込み
10486,天
10487,串
10488,牡蠣
10489,紅生姜
10490,豚バラ
10491,鱈
10492,白子
10493,海苔巻き
10494,オーダー
10495,厨房
10496,大体
10497,東南
10498,感じ
10499,方々
10500,牛すじ
10501,煮込み
10502,濃厚
10503,紅生姜
10504,豚バラ
10505,巻き
10506,ソース
10507,マヨ
10508,天婦羅
10509,関係
10510,ビール
10511,牡蠣
10512,塩か
10513,ポン酢
10514,ポン酢
10515,ビール
10516,日本酒
10517,追加
10518,而今
10519,鱈
10520,白子
10521,海苔巻
10522,日本酒
10523,天
10524,串
10525,ガリガリ
10526,系
10527,飲み屋
10528,足
10529,赤海老
10530,カッコ
10531,頭
10532,身
10533,字
10534,接合
10535,時間
10536,普通
10537,鳴門
10538,レンコン
10539,大葉
10540,豚バラ
10541,巻き
10542,塩
10543,山椒
10544,山椒
10545,酒
10546,日本酒
10547,グラス
10548,ワイン
10549,焼酎
10550,ジャンル
10551,店
10552,店長
10553,熱心
10554,機会
10555,通り
10556,裏側
10557,店
10558,外観
10559,レトロ
10560,雑居ビル
10561,大衆
10562,的
10563,感じ
10564,清潔感
10565,綺麗
10566,店
10567,天ぷら
10568,屋
10569,バラエティ
10570,豊か
10571,酒
10572,ドリンク
10573,カチカチトマト
10574,炭酸
10575,オーダー
10576,タバスコ
10577,一緒
10578,好み
10579,トマト
10580,トマト
10581,フォーク
10582,楽しみ
10583,天ぷら
10584,天ぷら
10585,前
10586,天ぷら
10587,具
10588,把握
10589,天ぷら
10590,具
10591,素材
10592,邪魔
10593,衣
10594,ボリューム
10595,天ぷら
10596,コスパ
10597,全部
10598,好き
10599,牡蠣
10600,天ぷら
10601,一品
10602,料理
10603,個
10604,天
10605,私
10606,タルタルソース
10607,最高
10608,ボリューム
10609,オーナー
10610,様
10611,徳島出身
10612,徳島
10613,産
10614,素材
10615,産地
10616,ポイント
10617,自信
10618,証拠
10619,コスパ
10620,予想
10621,以上
10622,店
10623,発見
10624,感じ
10625,仲間
10626,飲み会
10627,新小岩駅
10628,前
10629,集合
10630,食べログ
10631,マーク
10632,店
10633,偶然
10634,数人
10635,駅前
10636,注目
10637,即
10638,入店
10639,名物
10640,半身揚げ
10641,レモンサワー
10642,レモン
10643,ハイボール
10644,定番
10645,ループ
10646,店長
10647,接客
10648,雰囲気
10649,是非
10650,新小岩
10651,鶏
10652,居酒屋
10653,カレー
10654,隠密
10655,訪問
10656,新小岩駅
10657,南口
10658,ロータリー
10659,店
10660,素揚げ
10661,外観
10662,一見
10663,チェーン店
10664,店舗
10665,鶏
10666,様々
10667,鶏
10668,料理
10669,日本酒
10670,リーズナブル
10671,堪能
10672,素敵
10673,居酒屋
10674,大
10675,人数
10676,対応
10677,個室
10678,席
10679,完備
10680,ソーシャルディスタンス
10681,個室
10682,店長
10683,直筆
10684,鶏
10685,愛
10686,絵画
10687,店
10688,絶対
10689,鶏
10690,大人
10691,生ビール
10692,¥440
10693,中
10694,ジョッキ
10695,サイズ
10696,生ビール
10697,値段
10698,小
10699,サイズ
10700,子供
10701,生ビール
10702,歳
10703,ヤミツキ
10704,レモンサワー
10705,¥450
10706,レモン
10707,一個
10708,レモンサワー
10709,ベース
10710,キンミヤ焼酎
10711,二
10712,杯
10713,目
10714,引き
10715,罠
10716,スルメ
10717,鶏
10718,ホント
10719,スルメ
10720,食
10721,感
10722,絶品
10723,キャベツ
10724,ステーキ
10725,¥420
10726,鶏肉
10727,料理
10728,読売新聞
10729,紹介
10730,人気
10731,メニュー
10732,アッツ
10733,アツ
10734,鉄板
10735,供
10736,ジューシー
10737,キャベツ
10738,一色
10739,価値
10740,肉
10741,オーダー
10742,時
10743,名物
10744,半身揚げ
10745,素揚げ
10746,鶏
10747,チーズタッカルビ
10748,チキン南蛮
10749,様々
10750,鶏
10751,方
10752,店
10753,新
10754,メニュー
10755,鶏
10756,鶏
10757,居酒屋
10758,新た
10759,カレー
10760,メニュー
10761,鶏
10762,パイタンスープカレー
10763,色とりどり
10764,素揚げ
10765,野菜
10766,バジル
10767,アッツ
10768,アツ
10769,香り
10770,居酒屋
10771,カレー
10772,本気
10773,メイン
10774,具材
10775,肉質
10776,最高
10777,鷄
10778,辛さ
10779,スープ
10780,鶏白湯
10781,旨み
10782,十分
10783,心地
10784,締め
10785,スープカレー
10786,北海道
10787,夜中
10788,締め
10789,スープカレー
10790,文化
10791,一般的
10792,真夜中
10793,締め
10794,ラーメン
10795,頭
10796,炭水化物
10797,気
10798,スープカレー
10799,消化
10800,カロリー
10801,控えめ
10802,スパイス
10803,胃腸
10804,効果
10805,期待
10806,翌朝
10807,軽やか
10808,理
10809,スープカレー
10810,白湯
10811,仕立て
10812,締め
10813,ラーメン
10814,気分
10815,何気に
10816,カレー
10817,新小岩
10818,名物
10819,カレー
10820,誕生
10821,現時点
10822,レギュラー
10823,メニュー
10824,事前
10825,スープカレー
10826,電話
10827,カレー
10828,細胞
10829,ページ
10830,カレー
10831,細胞
10832,チキン南蛮
10833,定食
10834,税込
10835,鶏
10836,店
10837,ランチ
10838,チキン南蛮
10839,鶏
10840,確認
10841,正直
10842,国産
10843,鶏
10844,正直
10845,揚げたて
10846,南蛮
10847,定食
10848,量
10849,ピクルス
10850,癖
10851,人
10852,好み
10853,次第
10854,文句
10855,定食
10856,更
10857,事
10858,胡椒
10859,ラーメン
10860,胡椒
10861,真っ黒
10862,大将
10863,忖度
10864,私
10865,今
10866,品川
10867,天華
10868,コショウ
10869,ラーメン
10870,自分
10871,胡椒
10872,最初
10873,胡椒
10874,私
10875,野望
10876,店
10877,胡椒
10878,饅頭
10879,胡椒
10880,饅頭
10881,時間
10882,ビール
10883,メニュー
10884,胡椒
10885,好き
10886,満足
10887,コース
10888,次
10889,胡椒
10890,饅頭
10891,海鮮
10892,麺
10893,胡椒
10894,饅頭
10895,肉まん
10896,具
10897,胡椒
10898,ガンガン
10899,感じ
10900,ビール
10901,替り
10902,海鮮
10903,麺
10904,自分
10905,胡椒
10906,必要
10907,帰り
10908,レジ
10909,脇
10910,生
10911,粒
10912,生
10913,以前
10914,担当
10915,取引先
10916,モデル
10917,百田尚樹
10918,原作
10919,小説
10920,岡田准一
10921,主演
10922,映画化
10923,位
10924,大
10925,ヒット
10926,作品
10927,名前
10928,海賊
10929,男
10930,海賊
10931,ディズニーランドのアトラクション
10932,パイレーツ・オブ・カリビアン
10933,有名
10934,ジョニーデップ
10935,扮
10936,ジャック・スパロウ
10937,バンダナ
10938,髭面
10939,印象
10940,的
10941,日本
10942,海賊
10943,モチーフ
10944,黒ひげ
10945,一
10946,発
10947,剣
10948,ゲーム
10949,本日
10950,ランチ
10951,胡椒
10952,饅頭
10953,バリエーション
10954,豊富
10955,ランチメニュー
10956,中
10957,サンラー
10958,胡椒
10959,麺
10960,女性
10961,期待
10962,沢山
10963,胡椒
10964,粒
10965,粒
10966,辣油
10967,印象的
10968,麺
10969,スープ
10970,中
10971,出て
10972,麺
10973,胡椒
10974,スパイシー
10975,後
10976,味わい
10977,具材
10978,エビ
10979,プリン
10980,感
10981,餡
10982,印象
10983,的
10984,スープ
10985,アツアツ
10986,酸味
10987,奥行き
10988,大粒
10989,スパイス
10990,塊
10991,爽やか
10992,パンチ
10993,味わい
10994,アクセント
10995,辛さ
10996,後
10997,サービス
10998,小
10999,ライス
11000,雑炊
11001,パンチ
11002,味わい
11003,日
11004,人
11005,日替わり
11006,セット
11007,メニュー
11008,人
11009,次回
11010,辺
11011,年
11012,平日
11013,夜
11014,頃
11015,名
11016,訪問
11017,今回
11018,個室
11019,予約
11020,生ビール
11021,カン
11022,料理
11023,イワシ
11024,刺身
11025,×3
11026,煮込み
11027,ベーコン
11028,寿司
11029,⚫
11030,天ぷら
11031,トマト
11032,料理
11033,ホント
11034,特筆
11035,刺身
11036,寿司
11037,天ぷら
11038,飲物
11039,代わり
11040,チューハイ
11041,数
11042,杯
11043,日
11044,大
11045,満足
11046,ホント
11047,良
11048,店
11049,月末
11050,金曜
11051,夜
11052,再訪
11053,コース
11054,幸せ
11055,ツレ
11056,店内
11057,方
11058,ペテラン
11059,店員
11060,超
11061,フル回転
11062,料理
11063,丁重
11064,オーダーミス
11065,作業
11066,腹いっぱい
11067,幸せ
11068,来週
11069,飲み会
11070,予約
11071,少年ジャンプ
11072,人気漫画
11073,武論尊
11074,原作
11075,私
11076,将来
11077,即ち
11078,明日
11079,ホームラン王
11080,約束
11081,世界
11082,小学生
11083,頃
11084,親戚
11085,サマーランド
11086,当時
11087,人気絶頂
11088,相良
11089,直美
11090,営業
11091,歌
11092,生
11093,歌声
11094,今
11095,帰宅
11096,今日
11097,相良
11098,直美
11099,間近
11100,実物
11101,母
11102,子供
11103,相良
11104,直美
11105,生
11106,疑問
11107,グロ
11108,店
11109,評価
11110,同様
11111,個人の感想
11112,松坂慶子
11113,誰
11114,美人
11115,平日
11116,ランチ
11117,初
11118,訪問
11119,神田駅
11120,北口
11121,東
11122,方向
11123,徒歩
11124,程度
11125,メニュー
11126,驚異
11127,的
11128,安さ
11129,居酒屋
11130,ランチ
11131,店頭
11132,看板メニュー
11133,上
11134,目
11135,大好物
11136,カキフライ
11137,定食
11138,入店
11139,昭和
11140,スタイル
11141,内観
11142,想像
11143,改装
11144,満席
11145,名
11146,名
11147,ビジネスマン
11148,回転
11149,店
11150,左側
11151,先
11152,オーダー
11153,カキフライ
11154,定食
11155,小鉢
11156,丸美屋
11157,意表
11158,カキフライ
11159,残念
11160,小ぶり
11161,サイズ
11162,個
11163,代わり
11164,何
11165,カツオ
11166,タタキ
11167,正直
11168,今一つ
11169,印象
11170,カキフライ
11171,揚げたて
11172,アツアツ
11173,感
11174,作り置き
11175,妙
11176,納得
11177,感
11178,激
11179,安居
11180,酒屋
11181,ランチ
11182,内容
11183,便利
11184,新宿駅
11185,西口
11186,小滝橋
11187,方面
11188,大
11189,ガード
11190,交差点
11191,ガード
11192,反対
11193,側
11194,ファミマ
11195,手前
11196,横道
11197,右側
11198,居酒屋
11199,土日
11200,昼飲み
11201,中心
11202,ランチメニュー
11203,日曜日
11204,過ぎ
11205,初
11206,訪問
11207,店内
11208,テーブル席
11209,卓
11210,真ん中
11211,調理場
11212,奥
11213,テーブル席
11214,多数
11215,奥行き
11216,ランチメニュー
11217,唐揚げ
11218,定食
11219,定食
11220,カレー
11221,日
11222,替り
11223,チキン南蛮
11224,大盛
11225,無料
11226,日
11227,替り
11228,定食
11229,チキン南蛮
11230,タバコ
11231,席
11232,店内
11233,奥
11234,方
11235,喫煙
11236,小部屋
11237,提供
11238,唐揚げ
11239,定食
11240,タルタルソース
11241,感じ
11242,キャベツ
11243,ポテサラ
11244,同
11245,皿
11246,汁
11247,南蛮
11248,見た目
11249,通り
11250,唐揚げ
11251,タルタル
11252,会計
11253,夜
11254,会
11255,居酒屋
11256,ランチ
11257,唐揚げ
11258,ランチ
11259,久しぶり
11260,気分
11261,ランチ
11262,唐揚
11263,定食
11264,口
11265,記憶
11266,最近
11267,不思議
11268,気分
11269,新宿西口
11270,居酒屋
11271,散策
11272,日差し
11273,昼
11274,時
11275,北新宿
11276,一丁目
11277,大
11278,ガード
11279,方面
11280,小滝橋通り
11281,沿い
11282,小走り
11283,大
11284,ガード
11285,手前
11286,路地
11287,途中
11288,ランチメニュー
11289,看板
11290,居酒屋
11291,ランチ
11292,営業
11293,看板
11294,鶏
11295,唐揚げ
11296,定食
11297,提供
11298,以前
11299,一軒め酒場
11300,店舗
11301,店内
11302,先客
11303,緊急事態宣言
11304,下
11305,飲食店
11306,人気
11307,店
11308,集客
11309,店
11310,ランチ
11311,外食
11312,店
11313,感染症
11314,対策
11315,ドア
11316,換気
11317,アルコール
11318,消毒
11319,各
11320,テーブル
11321,マスク
11322,入れ
11323,用意
11324,テーブル
11325,ランチメニュー
11326,鶏
11327,唐揚げ
11328,定食
11329,牛
11330,唐揚げ
11331,定食
11332,ライス
11333,大盛
11334,無料
11335,大盛
11336,注文
11337,料理
11338,提供
11339,メイン
11340,皿
11341,ライス
11342,味噌汁
11343,唐揚げ
11344,トレー
11345,登場
11346,鐵一
11347,ピザーラ
11348,運営
11349,巨大企業
11350,鐵一
11351,赤羽
11352,店
11353,他
11354,現在
11355,店舗
11356,展開
11357,メイン
11358,皿
11359,唐揚げ
11360,他
11361,キャベツの千切り
11362,ポテトサラダ
11363,洋辛子
11364,牛
11365,旨味
11366,衣
11367,凝縮
11368,間違い
11369,味
11370,衣
11371,小麦粉
11372,唐揚げ粉
11373,感
11374,片栗粉
11375,食
11376,感
11377,目
11378,唐揚げ
11379,マヨネーズ
11380,味
11381,変化
11382,モチ
11383,モチ
11384,感
11385,管理
11386,大盛
11387,ボリューム
11388,味噌汁
11389,ワカメ
11390,葱
11391,出汁
11392,調味料
11393,唐揚げ
11394,豚
11395,唐揚げ
11396,好きだ。
11397,鶏
11398,牛
11399,豚
11400,メニュー
11401,用意
11402,利用
11403,滞在時間
11404,中
11405,中年男性
11406,入り
11407,西新宿
11408,ロケーション
11409,飲食店
11410,ランチタイム
11411,新宿駅
11412,界隈
11413,夕食
11414,コロナ禍
11415,閉店
11416,店
11417,時期
11418,限定
11419,夜
11420,定食
11421,店
11422,一つ
11423,以前
11424,別
11425,店
11426,記憶
11427,頃
11428,訪問
11429,先客
11430,名超
11431,後
11432,客
11433,夜
11434,定食
11435,メニュー
11436,ランチメニュー
11437,日替わり
11438,唐揚げ
11439,生姜焼き
11440,豚丼
11441,牛
11442,唐揚げ
11443,塩
11444,日
11445,日替わり
11446,メンチカツ
11447,値段
11448,牛
11449,唐揚げ
11450,塩
11451,他
11452,感じ
11453,牛
11454,唐揚げ
11455,大中小
11456,大
11457,提供
11458,大
11459,茶碗
11460,多め
11461,感じ
11462,牛
11463,唐揚げ
11464,天婦羅
11465,フリッター
11466,衣
11467,ダシ醤油
11468,脂
11469,ダシ醤油
11470,甘み
11471,馴染み
11472,食べ物
11473,鶏肉
11474,アレルギー
11475,源
11476,食材
11477,生
11478,プレミアム
11479,プレミアム
11480,価格
11481,得
11482,黒酢
11483,スカッシュ
11484,家庭
11485,食材
11486,組み合わせ
11487,グローブ
11488,揚げ
11489,感想
11490,普通
11491,唐揚げ
11492,見た目
11493,演出
11494,メニュー
11495,方
11496,感心
11497,釜飯
11498,目
11499,前
11500,価値
11501,演出
11502,店
11503,手
11504,料理
11505,メニュー
11506,方
11507,シーザーサラダ
11508,シーザードレッシング
11509,気
11510,薄
11511,味
11512,見た目
11513,味
11514,インパクト
11515,不足
11516,チキン南蛮
11517,見た目
11518,貧相
11519,焼き餃子
11520,手
11521,包み
11522,止め
11523,方
11524,バラ
11525,両面
11526,焼き
11527,良さ
11528,発揮
11529,特徴
11530,手
11531,包み
11532,理解
11533,長所
11534,訴求
11535,実現
11536,赤玉
11537,パンチ
11538,想像
11539,見た目
11540,奇妙
11541,ネーミング
11542,マッチ
11543,味
11544,リピート
11545,新規性
11546,土曜日の夜
11547,半
11548,来店
11549,飲み物
11550,料理
11551,値段
11552,何
11553,気
11554,注文
11555,料理
11556,清流
11557,骨
11558,付
11559,モモ
11560,一本
11561,グローブ
11562,揚げ
11563,清流
11564,骨
11565,付
11566,モモ
11567,一本
11568,グローブ
11569,焼き
11570,ガーリックファイバーナッツ
11571,ポテトサラダ
11572,盛り合わせ
11573,料理
11574,出汁
11575,巻き
11576,玉子
11577,オリジナル
11578,ソース
11579,太
11580,麺
11581,焼きそば
11582,グローブ
11583,揚げ
11584,グローブ
11585,焼き
11586,焼き
11587,方
11588,好み
11589,ガーリック
11590,ソース
11591,鶏肉
11592,最高
11593,スタッフ
11594,サービス
11595,素敵
11596,店
11597,辛口
11598,カレー
11599,揚げたて
11600,カツ
11601,十
11602,年
11603,近く
11604,夏
11605,楽しみ
11606,今年
11607,二
11608,回
11609,前回
11610,カツ
11611,グラム
11612,ボリューム
11613,今回
11614,グラム
11615,メニュー
11616,店員
11617,カツカレー
11618,言葉
11619,店員
11620,カツカレー
11621,好き
11622,カツカレー
11623,談義
11624,雰囲気
11625,笑
11626,コンディション
11627,グラム
11628,グラム
11629,税込
11630,キャベツ
11631,自由
11632,ルウ
11633,毎年
11634,気
11635,来週
11636,笑
11637,中央・総武線
11638,大久保駅
11639,大久保通り
11640,西
11641,平日
11642,ランチタイム
11643,初
11644,訪問
11645,歌舞伎町
11646,西新宿
11647,何
11648,店舗
11649,自体
11650,店内
11651,テーブル席
11652,広め
11653,席
11654,配置
11655,ランチメニュー
11656,提供
11657,小さめ
11658,皿
11659,カツ
11660,海老
11661,フライ
11662,キャベツ
11663,カツ
11664,脂身
11665,具合
11666,海老
11667,フライ
11668,衣
11669,アメリカン
11670,ドック
11671,感じ
11672,海老
11673,トク
11674,期待
11675,高田馬場
11676,界隈
11677,トンカツ
11678,屋
11679,高い
11680,印象
11681,支払い
11682,現金
11683,日
11684,遠め
11685,大久保駅
11686,開拓
11687,大久保駅
11688,駅前
11689,駅
11690,西側
11691,小滝橋通り
11692,見た目
11693,外観
11694,昭和
11695,洋食屋
11696,雰囲気
11697,店
11698,ランチメニュー
11699,ドキドキ
11700,歌舞伎町
11701,西新宿
11702,大久保
11703,範囲
11704,店舗
11705,チェーン店
11706,入店
11707,純喫茶
11708,佇まい
11709,カウンター
11710,席
11711,代わり
11712,大
11713,テーブル
11714,奥
11715,テーブル席
11716,テーブル席
11717,満席
11718,大
11719,テーブル
11720,案内
11721,ＢＧＭ
11722,昭和
11723,歌謡曲
11724,昭和
11725,喫茶店
11726,感じ
11727,ランチ
11728,良心
11729,的
11730,ランチメニュー
11731,串かつ
11732,関西
11733,串かつ
11734,関東
11735,タイプ
11736,バーベキュー
11737,肉
11738,玉葱
11739,交互
11740,タイプ
11741,海老
11742,フライ
11743,追加
11744,一人
11745,様
11746,エビフライ
11747,断り
11748,書き
11749,期待
11750,衣
11751,分
11752,厚め
11753,フツー
11754,海老
11755,フライ
11756,真ん中
11757,メイン
11758,カニ
11759,コロッケ
11760,カニ
11761,コロッケ
11762,メイン
11763,ホワイトソース
11764,カニ
11765,クリームコロッケ
11766,メニュー
11767,微妙
11768,店
11769,店
11770,評価
11771,訪問
11772,日
11773,立川
11774,今度
11775,立川
11776,南口
11777,軒
11778,目
11779,店
11780,焼き鳥
11781,バル
11782,店
11783,入口
11784,改札
11785,南口
11786,外
11787,左側
11788,階段
11789,下
11790,通り
11791,沿い
11792,左側に
11793,ローソン
11794,字
11795,路
11796,所
11797,建物
11798,入口
11799,分からん
11800,笑
11801,事
11802,階段
11803,エレベーター
11804,階段
11805,カレーラーメン
11806,屋
11807,前
11808,隣
11809,黒塗り
11810,扉
11811,扉
11812,扉
11813,階段
11814,店内
11815,隠れ家
11816,的
11817,店
11818,店内
11819,オシャレ
11820,感じ
11821,カウンター
11822,生ビール
11823,注文
11824,恒例
11825,生
11826,チェック
11827,店
11828,サントリー
11829,プレモル
11830,レバー
11831,パテ
11832,注文
11833,クラッカー
11834,レバー
11835,臭み
11836,滑らか
11837,レバー
11838,強調
11839,味わい
11840,触感
11841,ワイン
11842,他
11843,料理
11844,今度
11845,軒
11846,目
11847,久しぶり
11848,ワイン
11849,会
11850,訪問
11851,階段
11852,ドア
11853,目
11854,前
11855,厨房
11856,一端
11857,中
11858,気分
11859,気分
11860,ダウン
11861,席
11862,内装
11863,ファーストコンタクト
11864,大事
11865,他
11866,メンバー
11867,一杯
11868,目
11869,各々
11870,好き
11871,乾杯
11872,ジャパン
11873,モヒート
11874,ミント
11875,上
11876,自分
11877,味
11878,焼き鳥
11879,好き
11880,レバー
11881,レバー
11882,普通
11883,牛
11884,サガリ
11885,期待
11886,普通
11887,ラクレット
11888,チーズ
11889,プレート
11890,ソーセージ
11891,グリーン
11892,サラダ
11893,ネギ
11894,全体
11895,普通
11896,二
11897,杯
11898,目
11899,広島
11900,シャルドネ
11901,ボトル
11902,広島
11903,ワイナリー
11904,ー
11905,普通
11906,全体
11907,普通
11908,以上
11909,残念
11910,立川
11911,焼き鳥
11912,今日
11913,ランチ
11914,上長
11915,不在
11916,新
11917,店舗
11918,散策
11919,南口
11920,魚
11921,覗き
11922,定休
11923,日
11924,他
11925,店
11926,カレーラーメン
11927,店
11928,上
11929,店
11930,発見
11931,外
11932,看板
11933,メニュー
11934,メニュー
11935,ローストビーフ
11936,丼
11937,肉
11938,肉
11939,夜
11940,予定
11941,店
11942,雑居ビル
11943,階
11944,店
11945,階段
11946,急
11947,店
11948,店
11949,扉
11950,アパート
11951,鉄
11952,扉
11953,感じ
11954,扉
11955,雰囲気
11956,屋根裏
11957,部屋
11958,感じ
11959,店内
11960,目
11961,前
11962,カウンター
11963,店員
11964,人数
11965,名
11966,カウンター
11967,案内
11968,店内
11969,テーブル席
11970,ソファ
11971,席
11972,感じ
11973,カウンター
11974,メニュー
11975,再確認
11976,ローストビーフ
11977,丼
11978,特盛
11979,注文
11980,ドリンク
11981,店員
11982,ードリンクデフォルト
11983,メニュー
11984,炭酸水
11985,サラダ
11986,登場
11987,サラダ
11988,生ハム
11989,レタス
11990,ズッキーニ
11991,チーズ
11992,ボリューム
11993,メイン
11994,ローストビーフ
11995,丼
11996,登場
11997,サラダ
11998,ボール
11999,丼
12000,ローストビーフ
12001,山
12002,ローストビーフ
12003,山の上
12004,黄身
12005,トッピング
12006,ソース
12007,裾野
12008,方
12009,醤油
12010,ベース
12011,ソース
12012,大根
12013,ローストビーフ
12014,厚み
12015,肉
12016,肉
12017,黄身
12018,黄身
12019,風味
12020,絶品
12021,洋風
12022,山葵
12023,辛味
12024,絶妙
12025,特盛
12026,食べ応え
12027,充分
12028,完
12029,食
12030,店員
12031,ドルチェ
12032,コーヒー
12033,砂糖
12034,ミルク
12035,デフォルト
12036,デザート
12037,今日
12038,ドルチェ
12039,ティラミス
12040,事
12041,コーヒー
12042,濃厚
12043,時期
12044,ホット
12045,ランチ
12046,全て
12047,サラダ
12048,デザート
12049,ドリンク
12050,最後
12051,コーヒー
12052,ローストビーフ
12053,特盛
12054,満足
12055,店
12056,発見
12057,気分
12058,立川
12059,ランチ
12060,ローストビーフ
12061,デザート
12062,付き
12063,食後
12064,コーヒー
12065,東京
12066,餃子
12067,通信
12068,編集
12069,長
12070,塚田
12071,昨年
12072,クック井上
12073,衝撃
12074,餃子
12075,マニア
12076,中国
12077,東北
12078,ソウルフード
12079,餃子
12080,記事
12081,日本
12082,餃子
12083,数年前
12084,北京
